,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:14:00,-4.4222222222222225,16.288888888888888,20.555555555555557,-20.666666666666668,3.088888888888889,-15.266666666666667,24.511111111111113,2.7111111111111112,-11.6,-6.133333333333334,5.844444444444444,4.733333333333333
2020-09-23 20:15:00,-4.555555555555555,16.31111111111111,20.31111111111111,-20.733333333333334,3.0444444444444443,-15.377777777777778,24.622222222222224,2.533333333333333,-11.511111111111111,-6.333333333333333,5.8,4.777777777777778
2020-09-23 20:16:00,-4.711111111111111,16.333333333333332,20.066666666666666,-20.8,3.0,-15.466666666666667,24.77777777777778,2.3555555555555556,-11.4,-6.555555555555555,5.733333333333333,4.8
2020-09-23 20:17:00,-4.866666666666666,16.355555555555554,19.866666666666667,-20.866666666666667,2.977777777777778,-15.555555555555555,24.933333333333334,2.1777777777777776,-11.266666666666667,-6.733333333333333,5.688888888888889,4.822222222222222
2020-09-23 20:18:00,-5.044444444444444,16.355555555555554,19.68888888888889,-20.88888888888889,2.9555555555555557,-15.622222222222222,25.11111111111111,2.0444444444444443,-11.177777777777777,-6.888888888888889,5.644444444444445,4.822222222222222
2020-09-23 20:19:00,-5.2444444444444445,16.333333333333332,19.511111111111113,-20.91111111111111,2.9555555555555557,-15.666666666666666,25.266666666666666,1.9111111111111112,-11.088888888888889,-7.0,5.6,4.8
2020-09-23 20:20:00,-5.488888888888889,16.333333333333332,19.377777777777776,-20.955555555555556,2.933333333333333,-15.733333333333333,25.42222222222222,1.7777777777777777,-11.022222222222222,-7.133333333333334,5.555555555555555,4.822222222222222
2020-09-23 20:21:00,-5.711111111111111,16.333333333333332,19.244444444444444,-21.022222222222222,2.888888888888889,-15.8,25.57777777777778,1.6444444444444444,-11.0,-7.2444444444444445,5.488888888888889,4.866666666666666
2020-09-23 20:22:00,-5.955555555555556,16.288888888888888,19.08888888888889,-21.08888888888889,2.8,-15.822222222222223,25.733333333333334,1.511111111111111,-11.0,-7.377777777777778,5.466666666666667,4.911111111111111
2020-09-23 20:23:00,-6.2,16.244444444444444,18.88888888888889,-21.155555555555555,2.688888888888889,-15.844444444444445,25.866666666666667,1.3777777777777778,-10.977777777777778,-7.533333333333333,5.466666666666667,4.977777777777778
2020-09-23 20:24:00,-6.444444444444445,16.177777777777777,18.68888888888889,-21.2,2.577777777777778,-15.866666666666667,26.0,1.2666666666666666,-10.911111111111111,-7.666666666666667,5.488888888888889,5.066666666666666
2020-09-23 20:25:00,-6.688888888888889,16.133333333333333,18.511111111111113,-21.244444444444444,2.488888888888889,-15.88888888888889,26.11111111111111,1.2,-10.866666666666667,-7.777777777777778,5.511111111111111,5.111111111111111
2020-09-23 20:26:00,-6.888888888888889,16.044444444444444,18.31111111111111,-21.288888888888888,2.422222222222222,-15.866666666666667,26.244444444444444,1.1111111111111112,-10.844444444444445,-7.844444444444444,5.533333333333333,5.133333333333334
2020-09-23 20:27:00,-7.088888888888889,15.911111111111111,18.155555555555555,-21.333333333333332,2.311111111111111,-15.8,26.333333333333332,1.0222222222222221,-10.844444444444445,-7.866666666666666,5.555555555555555,5.133333333333334
2020-09-23 20:28:00,-7.288888888888889,15.755555555555556,18.0,-21.4,2.2,-15.733333333333333,26.444444444444443,0.9111111111111111,-10.822222222222223,-7.866666666666666,5.6,5.111111111111111
2020-09-23 20:29:00,-7.488888888888889,15.6,17.822222222222223,-21.466666666666665,2.088888888888889,-15.71111111111111,26.6,0.7555555555555555,-10.844444444444445,-7.866666666666666,5.6,5.066666666666666
2020-09-23 20:30:00,-7.733333333333333,15.444444444444445,17.644444444444446,-21.533333333333335,1.9777777777777779,-15.733333333333333,26.711111111111112,0.5777777777777777,-10.866666666666667,-7.822222222222222,5.622222222222222,5.0
2020-09-23 20:31:00,-7.977777777777778,15.311111111111112,17.42222222222222,-21.57777777777778,1.8666666666666667,-15.755555555555556,26.822222222222223,0.35555555555555557,-10.844444444444445,-7.733333333333333,5.666666666666667,4.933333333333334
2020-09-23 20:32:00,-8.2,15.155555555555555,17.2,-21.622222222222224,1.7555555555555555,-15.777777777777779,26.933333333333334,0.1111111111111111,-10.844444444444445,-7.644444444444445,5.7555555555555555,4.866666666666666
2020-09-23 20:33:00,-8.4,15.022222222222222,17.0,-21.666666666666668,1.6222222222222222,-15.8,27.044444444444444,-0.17777777777777778,-10.866666666666667,-7.511111111111111,5.866666666666666,4.777777777777778
2020-09-23 20:34:00,-8.6,14.911111111111111,16.77777777777778,-21.711111111111112,1.488888888888889,-15.844444444444445,27.2,-0.4666666666666667,-10.88888888888889,-7.4222222222222225,6.0,4.688888888888889
2020-09-23 20:35:00,-8.8,14.8,16.533333333333335,-21.733333333333334,1.3555555555555556,-15.911111111111111,27.355555555555554,-0.7555555555555555,-10.955555555555556,-7.333333333333333,6.133333333333334,4.6
2020-09-23 20:36:00,-8.955555555555556,14.666666666666666,16.288888888888888,-21.77777777777778,1.2666666666666666,-15.977777777777778,27.488888888888887,-1.0,-11.044444444444444,-7.2444444444444445,6.266666666666667,4.511111111111111
2020-09-23 20:37:00,-9.088888888888889,14.511111111111111,16.066666666666666,-21.8,1.2,-16.0,27.622222222222224,-1.2222222222222223,-11.11111111111111,-7.155555555555556,6.355555555555555,4.4222222222222225
2020-09-23 20:38:00,-9.266666666666667,14.377777777777778,15.844444444444445,-21.844444444444445,1.1111111111111112,-16.044444444444444,27.755555555555556,-1.4222222222222223,-11.177777777777777,-7.111111111111111,6.488888888888889,4.355555555555555
2020-09-23 20:39:00,-9.444444444444445,14.244444444444444,15.622222222222222,-21.866666666666667,1.0444444444444445,-16.08888888888889,27.866666666666667,-1.6,-11.222222222222221,-7.066666666666666,6.5777777777777775,4.2444444444444445
2020-09-23 20:40:00,-9.644444444444444,14.133333333333333,15.4,-21.91111111111111,0.9777777777777777,-16.177777777777777,27.933333333333334,-1.7777777777777777,-11.266666666666667,-7.0,6.666666666666667,4.111111111111111
2020-09-23 20:41:00,-9.866666666666667,14.044444444444444,15.2,-21.933333333333334,0.9333333333333333,-16.244444444444444,28.044444444444444,-1.9111111111111112,-11.333333333333334,-6.933333333333334,6.711111111111111,4.0
2020-09-23 20:42:00,-10.044444444444444,13.955555555555556,15.0,-21.91111111111111,0.8888888888888888,-16.31111111111111,28.133333333333333,-2.022222222222222,-11.4,-6.844444444444444,6.8,3.888888888888889
2020-09-23 20:43:00,-10.2,13.844444444444445,14.844444444444445,-21.844444444444445,0.8444444444444444,-16.42222222222222,28.177777777777777,-2.1777777777777776,-11.511111111111111,-6.777777777777778,6.911111111111111,3.7555555555555555
2020-09-23 20:44:00,-10.355555555555556,13.688888888888888,14.666666666666666,-21.77777777777778,0.7777777777777778,-16.533333333333335,28.22222222222222,-2.3333333333333335,-11.6,-6.711111111111111,7.0,3.577777777777778
2020-09-23 20:45:00,-10.533333333333333,13.577777777777778,14.488888888888889,-21.711111111111112,0.7555555555555555,-16.68888888888889,28.244444444444444,-2.511111111111111,-11.688888888888888,-6.688888888888889,7.066666666666666,3.422222222222222
2020-09-23 20:46:00,-10.71111111111111,13.444444444444445,14.333333333333334,-21.644444444444446,0.7333333333333333,-16.866666666666667,28.266666666666666,-2.688888888888889,-11.8,-6.666666666666667,7.133333333333334,3.2666666666666666
2020-09-23 20:47:00,-10.88888888888889,13.333333333333334,14.222222222222221,-21.6,0.6666666666666666,-17.022222222222222,28.288888888888888,-2.8444444444444446,-11.88888888888889,-6.666666666666667,7.222222222222222,3.111111111111111
2020-09-23 20:48:00,-11.088888888888889,13.266666666666667,14.133333333333333,-21.533333333333335,0.5777777777777777,-17.177777777777777,28.288888888888888,-2.9555555555555557,-11.977777777777778,-6.644444444444445,7.288888888888889,2.977777777777778
2020-09-23 20:49:00,-11.333333333333334,13.2,14.022222222222222,-21.488888888888887,0.5111111111111111,-17.355555555555554,28.288888888888888,-3.066666666666667,-12.066666666666666,-6.6,7.355555555555555,2.8666666666666667
2020-09-23 20:50:00,-11.555555555555555,13.088888888888889,13.911111111111111,-21.42222222222222,0.4444444444444444,-17.511111111111113,28.266666666666666,-3.1777777777777776,-12.133333333333333,-6.5777777777777775,7.377777777777778,2.7555555555555555
2020-09-23 20:51:00,-11.733333333333333,13.0,13.844444444444445,-21.355555555555554,0.35555555555555557,-17.666666666666668,28.244444444444444,-3.2666666666666666,-12.177777777777777,-6.533333333333333,7.377777777777778,2.6666666666666665
2020-09-23 20:52:00,-11.866666666666667,12.933333333333334,13.777777777777779,-21.288888888888888,0.26666666666666666,-17.844444444444445,28.244444444444444,-3.3333333333333335,-12.2,-6.466666666666667,7.4,2.577777777777778
2020-09-23 20:53:00,-11.977777777777778,12.866666666666667,13.71111111111111,-21.244444444444444,0.2,-18.022222222222222,28.288888888888888,-3.3777777777777778,-12.177777777777777,-6.4,7.4222222222222225,2.511111111111111
2020-09-23 20:54:00,-12.088888888888889,12.777777777777779,13.622222222222222,-21.22222222222222,0.13333333333333333,-18.155555555555555,28.355555555555554,-3.4444444444444446,-12.2,-6.288888888888889,7.444444444444445,2.4444444444444446
2020-09-23 20:55:00,-12.155555555555555,12.644444444444444,13.533333333333333,-21.244444444444444,0.08888888888888889,-18.288888888888888,28.377777777777776,-3.511111111111111,-12.244444444444444,-6.133333333333334,7.466666666666667,2.3777777777777778
2020-09-23 20:56:00,-12.222222222222221,12.488888888888889,13.466666666666667,-21.288888888888888,0.08888888888888889,-18.42222222222222,28.444444444444443,-3.533333333333333,-12.311111111111112,-6.0,7.511111111111111,2.311111111111111
2020-09-23 20:57:00,-12.28888888888889,12.377777777777778,13.377777777777778,-21.31111111111111,0.044444444444444446,-18.57777777777778,28.488888888888887,-3.533333333333333,-12.4,-5.866666666666666,7.533333333333333,2.2222222222222223
2020-09-23 20:58:00,-12.333333333333334,12.28888888888889,13.311111111111112,-21.288888888888888,-0.022222222222222223,-18.733333333333334,28.511111111111113,-3.511111111111111,-12.466666666666667,-5.7555555555555555,7.555555555555555,2.1333333333333333
2020-09-23 20:59:00,-12.377777777777778,12.222222222222221,13.28888888888889,-21.31111111111111,-0.08888888888888889,-18.866666666666667,28.488888888888887,-3.466666666666667,-12.533333333333333,-5.622222222222222,7.5777777777777775,2.0444444444444443
2020-09-23 21:00:00,-12.444444444444445,12.11111111111111,13.28888888888889,-21.355555555555554,-0.2,-19.022222222222222,28.488888888888887,-3.4,-12.6,-5.488888888888889,7.644444444444445,1.9111111111111112
2020-09-23 21:01:00,-12.488888888888889,12.044444444444444,13.28888888888889,-21.377777777777776,-0.3111111111111111,-19.2,28.466666666666665,-3.3555555555555556,-12.666666666666666,-5.355555555555555,7.711111111111111,1.7777777777777777
2020-09-23 21:02:00,-12.555555555555555,11.977777777777778,13.244444444444444,-21.377777777777776,-0.4,-19.355555555555554,28.4,-3.2666666666666666,-12.777777777777779,-5.2444444444444445,7.8,1.6888888888888889
2020-09-23 21:03:00,-12.644444444444444,11.911111111111111,13.222222222222221,-21.42222222222222,-0.4666666666666667,-19.533333333333335,28.333333333333332,-3.2222222222222223,-12.844444444444445,-5.155555555555556,7.911111111111111,1.6
2020-09-23 21:04:00,-12.71111111111111,11.866666666666667,13.244444444444444,-21.466666666666665,-0.5555555555555556,-19.68888888888889,28.288888888888888,-3.2,-12.866666666666667,-5.088888888888889,8.022222222222222,1.5333333333333334
2020-09-23 21:05:00,-12.733333333333333,11.822222222222223,13.222222222222221,-21.466666666666665,-0.6444444444444445,-19.8,28.244444444444444,-3.1333333333333333,-12.911111111111111,-5.044444444444444,8.133333333333333,1.4666666666666666
2020-09-23 21:06:00,-12.777777777777779,11.8,13.177777777777777,-21.42222222222222,-0.7333333333333333,-19.88888888888889,28.22222222222222,-3.066666666666667,-12.911111111111111,-4.977777777777778,8.28888888888889,1.4
2020-09-23 21:07:00,-12.822222222222223,11.777777777777779,13.155555555555555,-21.377777777777776,-0.8222222222222222,-20.0,28.22222222222222,-3.022222222222222,-12.911111111111111,-4.911111111111111,8.422222222222222,1.3111111111111111
2020-09-23 21:08:00,-12.88888888888889,11.755555555555556,13.177777777777777,-21.31111111111111,-0.9111111111111111,-20.11111111111111,28.266666666666666,-2.977777777777778,-12.911111111111111,-4.866666666666666,8.511111111111111,1.1777777777777778
2020-09-23 21:09:00,-12.977777777777778,11.755555555555556,13.177777777777777,-21.266666666666666,-1.0222222222222221,-20.22222222222222,28.266666666666666,-2.933333333333333,-12.955555555555556,-4.822222222222222,8.555555555555555,1.0222222222222221
2020-09-23 21:10:00,-13.11111111111111,11.777777777777779,13.177777777777777,-21.266666666666666,-1.1555555555555554,-20.333333333333332,28.288888888888888,-2.888888888888889,-13.022222222222222,-4.777777777777778,8.577777777777778,0.9111111111111111
2020-09-23 21:11:00,-13.28888888888889,11.844444444444445,13.177777777777777,-21.244444444444444,-1.2666666666666666,-20.444444444444443,28.288888888888888,-2.8666666666666667,-13.066666666666666,-4.777777777777778,8.6,0.8
2020-09-23 21:12:00,-13.466666666666667,11.933333333333334,13.133333333333333,-21.22222222222222,-1.3555555555555556,-20.555555555555557,28.333333333333332,-2.8444444444444446,-13.11111111111111,-4.8,8.644444444444444,0.6888888888888889
2020-09-23 21:13:00,-13.6,12.044444444444444,13.066666666666666,-21.2,-1.4444444444444444,-20.68888888888889,28.377777777777776,-2.8444444444444446,-13.133333333333333,-4.844444444444444,8.666666666666666,0.6
2020-09-23 21:14:00,-13.733333333333333,12.177777777777777,12.977777777777778,-21.177777777777777,-1.488888888888889,-20.8,28.377777777777776,-2.8444444444444446,-13.155555555555555,-4.844444444444444,8.733333333333333,0.5333333333333333
2020-09-23 21:15:00,-13.866666666666667,12.333333333333334,12.911111111111111,-21.11111111111111,-1.5555555555555556,-20.866666666666667,28.4,-2.8666666666666667,-13.2,-4.844444444444444,8.777777777777779,0.4666666666666667
2020-09-23 21:16:00,-14.0,12.488888888888889,12.866666666666667,-21.044444444444444,-1.6222222222222222,-20.933333333333334,28.444444444444443,-2.888888888888889,-13.28888888888889,-4.844444444444444,8.822222222222223,0.4444444444444444
2020-09-23 21:17:00,-14.133333333333333,12.688888888888888,12.822222222222223,-21.0,-1.6666666666666667,-20.977777777777778,28.533333333333335,-2.911111111111111,-13.355555555555556,-4.888888888888889,8.844444444444445,0.37777777777777777
2020-09-23 21:18:00,-14.28888888888889,12.844444444444445,12.755555555555556,-20.955555555555556,-1.711111111111111,-21.022222222222222,28.57777777777778,-2.888888888888889,-13.4,-4.955555555555556,8.866666666666667,0.3333333333333333
2020-09-23 21:19:00,-14.4,12.955555555555556,12.733333333333333,-20.933333333333334,-1.7555555555555555,-21.022222222222222,28.57777777777778,-2.911111111111111,-13.444444444444445,-5.0,8.88888888888889,0.3333333333333333
2020-09-23 21:20:00,-14.488888888888889,13.066666666666666,12.733333333333333,-20.955555555555556,-1.7777777777777777,-21.022222222222222,28.57777777777778,-2.911111111111111,-13.444444444444445,-5.088888888888889,8.911111111111111,0.3333333333333333
2020-09-23 21:21:00,-14.622222222222222,13.155555555555555,12.733333333333333,-20.955555555555556,-1.8,-21.0,28.6,-2.911111111111111,-13.466666666666667,-5.133333333333334,8.88888888888889,0.3333333333333333
2020-09-23 21:22:00,-14.733333333333333,13.222222222222221,12.71111111111111,-20.955555555555556,-1.8222222222222222,-21.0,28.622222222222224,-2.933333333333333,-13.511111111111111,-5.2,8.911111111111111,0.28888888888888886
2020-09-23 21:23:00,-14.844444444444445,13.266666666666667,12.733333333333333,-20.955555555555556,-1.8222222222222222,-21.0,28.622222222222224,-3.0,-13.511111111111111,-5.266666666666667,8.88888888888889,0.2222222222222222
2020-09-23 21:24:00,-14.933333333333334,13.355555555555556,12.755555555555556,-20.955555555555556,-1.8666666666666667,-21.022222222222222,28.622222222222224,-3.066666666666667,-13.488888888888889,-5.333333333333333,8.866666666666667,0.2
2020-09-23 21:25:00,-15.0,13.444444444444445,12.755555555555556,-20.955555555555556,-1.8666666666666667,-21.022222222222222,28.666666666666668,-3.111111111111111,-13.422222222222222,-5.444444444444445,8.8,0.2
2020-09-23 21:26:00,-15.066666666666666,13.533333333333333,12.777777777777779,-20.977777777777778,-1.8888888888888888,-21.0,28.711111111111112,-3.1555555555555554,-13.355555555555556,-5.5777777777777775,8.755555555555556,0.17777777777777778
2020-09-23 21:27:00,-15.133333333333333,13.622222222222222,12.8,-21.044444444444444,-1.9333333333333333,-20.977777777777778,28.8,-3.2444444444444445,-13.311111111111112,-5.733333333333333,8.666666666666666,0.15555555555555556
2020-09-23 21:28:00,-15.2,13.733333333333333,12.777777777777779,-21.133333333333333,-1.9555555555555555,-20.933333333333334,28.88888888888889,-3.3333333333333335,-13.244444444444444,-5.888888888888889,8.577777777777778,0.13333333333333333
2020-09-23 21:29:00,-15.244444444444444,13.844444444444445,12.777777777777779,-21.2,-1.9333333333333333,-20.933333333333334,28.977777777777778,-3.4,-13.2,-6.022222222222222,8.533333333333333,0.13333333333333333
2020-09-23 21:30:00,-15.311111111111112,13.911111111111111,12.822222222222223,-21.266666666666666,-1.9555555555555555,-20.91111111111111,29.08888888888889,-3.488888888888889,-13.11111111111111,-6.111111111111111,8.488888888888889,0.1111111111111111
2020-09-23 21:31:00,-15.377777777777778,13.955555555555556,12.844444444444445,-21.355555555555554,-1.9777777777777779,-20.88888888888889,29.244444444444444,-3.577777777777778,-13.0,-6.2,8.444444444444445,0.08888888888888889
2020-09-23 21:32:00,-15.422222222222222,14.0,12.844444444444445,-21.42222222222222,-1.9555555555555555,-20.88888888888889,29.355555555555554,-3.6666666666666665,-12.88888888888889,-6.266666666666667,8.422222222222222,0.044444444444444446
2020-09-23 21:33:00,-15.466666666666667,14.044444444444444,12.844444444444445,-21.511111111111113,-1.9333333333333333,-20.866666666666667,29.488888888888887,-3.7777777777777777,-12.777777777777779,-6.333333333333333,8.4,-0.022222222222222223
2020-09-23 21:34:00,-15.488888888888889,14.088888888888889,12.866666666666667,-21.57777777777778,-1.9333333333333333,-20.844444444444445,29.622222222222224,-3.8666666666666667,-12.688888888888888,-6.4,8.355555555555556,-0.08888888888888889
2020-09-23 21:35:00,-15.488888888888889,14.155555555555555,12.88888888888889,-21.666666666666668,-1.9333333333333333,-20.844444444444445,29.755555555555556,-4.0,-12.6,-6.444444444444445,8.311111111111112,-0.15555555555555556
2020-09-23 21:36:00,-15.533333333333333,14.244444444444444,12.911111111111111,-21.8,-1.9333333333333333,-20.8,29.88888888888889,-4.133333333333334,-12.511111111111111,-6.488888888888889,8.244444444444444,-0.24444444444444444
2020-09-23 21:37:00,-15.622222222222222,14.311111111111112,12.911111111111111,-21.91111111111111,-1.8888888888888888,-20.733333333333334,29.977777777777778,-4.266666666666667,-12.422222222222222,-6.555555555555555,8.133333333333333,-0.3333333333333333
2020-09-23 21:38:00,-15.755555555555556,14.4,12.933333333333334,-22.0,-1.8666666666666667,-20.644444444444446,30.066666666666666,-4.4,-12.377777777777778,-6.622222222222222,8.044444444444444,-0.4222222222222222
2020-09-23 21:39:00,-15.933333333333334,14.488888888888889,12.977777777777778,-22.066666666666666,-1.8222222222222222,-20.555555555555557,30.133333333333333,-4.511111111111111,-12.28888888888889,-6.733333333333333,7.933333333333334,-0.5555555555555556
2020-09-23 21:40:00,-16.11111111111111,14.577777777777778,13.022222222222222,-22.11111111111111,-1.8222222222222222,-20.466666666666665,30.22222222222222,-4.622222222222222,-12.222222222222221,-6.844444444444444,7.866666666666666,-0.6888888888888889
2020-09-23 21:41:00,-16.244444444444444,14.688888888888888,13.066666666666666,-22.155555555555555,-1.8222222222222222,-20.4,30.266666666666666,-4.7555555555555555,-12.155555555555555,-6.933333333333334,7.8,-0.8222222222222222
2020-09-23 21:42:00,-16.377777777777776,14.777777777777779,13.155555555555555,-22.22222222222222,-1.8,-20.288888888888888,30.31111111111111,-4.911111111111111,-12.088888888888889,-6.977777777777778,7.7555555555555555,-0.9111111111111111
2020-09-23 21:43:00,-16.488888888888887,14.822222222222223,13.2,-22.333333333333332,-1.7555555555555555,-20.155555555555555,30.355555555555554,-5.066666666666666,-12.0,-7.0,7.733333333333333,-1.0
2020-09-23 21:44:00,-16.57777777777778,14.866666666666667,13.2,-22.444444444444443,-1.7333333333333334,-20.044444444444444,30.4,-5.2444444444444445,-11.955555555555556,-7.022222222222222,7.733333333333333,-1.0888888888888888
2020-09-23 21:45:00,-16.622222222222224,14.933333333333334,13.222222222222221,-22.533333333333335,-1.711111111111111,-19.933333333333334,30.444444444444443,-5.4,-11.911111111111111,-7.044444444444444,7.688888888888889,-1.1555555555555554
2020-09-23 21:46:00,-16.666666666666668,15.0,13.266666666666667,-22.644444444444446,-1.6888888888888889,-19.8,30.511111111111113,-5.555555555555555,-11.844444444444445,-7.088888888888889,7.644444444444445,-1.2222222222222223
2020-09-23 21:47:00,-16.68888888888889,15.11111111111111,13.333333333333334,-22.8,-1.6666666666666667,-19.644444444444446,30.57777777777778,-5.7555555555555555,-11.755555555555556,-7.111111111111111,7.6,-1.288888888888889
2020-09-23 21:48:00,-16.68888888888889,15.244444444444444,13.4,-22.91111111111111,-1.6222222222222222,-19.511111111111113,30.666666666666668,-5.955555555555556,-11.688888888888888,-7.111111111111111,7.511111111111111,-1.3333333333333333
2020-09-23 21:49:00,-16.711111111111112,15.377777777777778,13.422222222222222,-23.022222222222222,-1.5333333333333334,-19.377777777777776,30.755555555555556,-6.133333333333334,-11.622222222222222,-7.088888888888889,7.4222222222222225,-1.4
2020-09-23 21:50:00,-16.755555555555556,15.488888888888889,13.488888888888889,-23.177777777777777,-1.4666666666666666,-19.288888888888888,30.866666666666667,-6.355555555555555,-11.555555555555555,-7.022222222222222,7.355555555555555,-1.511111111111111
2020-09-23 21:51:00,-16.77777777777778,15.577777777777778,13.6,-23.333333333333332,-1.4,-19.22222222222222,30.977777777777778,-6.5777777777777775,-11.511111111111111,-6.977777777777778,7.2444444444444445,-1.6222222222222222
2020-09-23 21:52:00,-16.822222222222223,15.666666666666666,13.666666666666666,-23.466666666666665,-1.288888888888889,-19.177777777777777,31.08888888888889,-6.7555555555555555,-11.422222222222222,-6.911111111111111,7.155555555555556,-1.711111111111111
2020-09-23 21:53:00,-16.844444444444445,15.8,13.733333333333333,-23.622222222222224,-1.2,-19.133333333333333,31.155555555555555,-6.888888888888889,-11.333333333333334,-6.822222222222222,7.111111111111111,-1.7555555555555555
2020-09-23 21:54:00,-16.822222222222223,15.911111111111111,13.8,-23.733333333333334,-1.0888888888888888,-19.08888888888889,31.244444444444444,-7.044444444444444,-11.222222222222221,-6.7555555555555555,7.088888888888889,-1.8
2020-09-23 21:55:00,-16.8,15.977777777777778,13.844444444444445,-23.844444444444445,-0.9777777777777777,-19.022222222222222,31.333333333333332,-7.2444444444444445,-11.088888888888889,-6.711111111111111,7.088888888888889,-1.8444444444444446
2020-09-23 21:56:00,-16.733333333333334,16.022222222222222,13.911111111111111,-23.977777777777778,-0.8666666666666667,-18.977777777777778,31.466666666666665,-7.4,-10.977777777777778,-6.666666666666667,7.066666666666666,-1.8444444444444446
2020-09-23 21:57:00,-16.68888888888889,16.08888888888889,14.022222222222222,-24.11111111111111,-0.7777777777777778,-18.955555555555556,31.57777777777778,-7.511111111111111,-10.844444444444445,-6.622222222222222,7.022222222222222,-1.8444444444444446
2020-09-23 21:58:00,-16.644444444444446,16.11111111111111,14.177777777777777,-24.244444444444444,-0.6888888888888889,-18.88888888888889,31.644444444444446,-7.622222222222222,-10.755555555555556,-6.6,7.0,-1.8666666666666667
2020-09-23 21:59:00,-16.555555555555557,16.133333333333333,14.333333333333334,-24.333333333333332,-0.6444444444444445,-18.8,31.711111111111112,-7.711111111111111,-10.666666666666666,-6.622222222222222,6.977777777777778,-1.9111111111111112
